_time,_value
2022-08-01T15:30:00Z,5.6568593831000005
2022-07-24T20:30:00Z,2.4414354516
2022-07-29T19:15:00Z,2.5182681169
2022-08-01T00:15:00Z,2.2565362142
2022-07-31T03:15:00Z,2.3469971334
2022-08-05T15:45:00Z,3.4580010618
2022-07-25T22:00:00Z,6.8249245058
2022-08-02T19:00:00Z,2.5944233567
2022-07-03T05:30:00Z,2.0346059265
2022-07-10T18:15:00Z,2.052835317
2022-08-03T23:30:00Z,3.537695577
2022-06-28T08:00:00Z,38.3316428121
2022-06-19T22:00:00Z,2.038951778
2022-07-30T03:15:00Z,2.0222446289
2022-07-13T09:30:00Z,13.5131913365
2022-07-25T12:00:00Z,22.4097551185
2022-07-17T00:15:00Z,2.7991311076
2022-07-02T05:15:00Z,1.8910728902
2022-07-25T16:00:00Z,7.1087160581
2022-06-08T14:45:00Z,4.2672724101
2022-06-20T03:15:00Z,2.2293379313
2022-06-20T18:30:00Z,1.8408367839
2022-07-11T01:00:00Z,2.1767737305
2022-06-25T07:45:00Z,2.3999181641
2022-07-11T07:45:00Z,9.4378330604
2022-06-09T14:15:00Z,9.3745043803
2022-08-09T09:00:00Z,10.4282276401
2022-07-19T15:30:00Z,17.0038239095
2022-07-09T11:45:00Z,3.9797904053
2022-07-10T22:00:00Z,2.307917627
2022-06-24T05:45:00Z,11.5442574259
2022-07-17T03:15:00Z,2.9919567159
2022-06-17T14:15:00Z,19.5447923543
2022-08-15T06:15:00Z,11.7070556885
2022-06-10T17:45:00Z,2.2819139277
2022-07-28T09:15:00Z,10.5709980469
2022-07-04T08:15:00Z,10.7882168585
2022-08-05T20:15:00Z,2.6040058097000003
2022-08-09T23:15:00Z,2.3675828491
2022-07-30T02:15:00Z,2.0385558493
2022-07-01T19:45:00Z,2.4692957194
2022-06-26T05:45:00Z,2.2116702454
2022-07-28T00:00:00Z,6.4581225444
2022-07-08T02:15:00Z,2.3362856852
2022-07-10T10:30:00Z,2.3918872233
2022-06-14T08:15:00Z,24.4417924032
2022-06-18T19:30:00Z,2.4709033854
2022-06-30T12:45:00Z,12.51050861
2022-06-15T23:00:00Z,2.1556416016
2022-07-08T09:15:00Z,10.6227678711
2022-08-11T16:45:00Z,6.9413869853
2022-07-18T08:00:00Z,13.5261331829
2022-06-21T11:45:00Z,22.3412729167
2022-06-10T01:15:00Z,1.9952955729
2022-07-01T13:45:00Z,8.973826945
2022-07-12T00:00:00Z,2.3154655802
2022-07-30T20:45:00Z,2.203332428
2022-07-15T19:45:00Z,3.5212498618
2022-07-06T22:45:00Z,2.6176133107
2022-06-30T07:30:00Z,12.9223312988
2022-07-15T12:00:00Z,12.5436805949
2022-06-08T22:15:00Z,2.1655390036
2022-06-12T13:00:00Z,1.8584367126
2022-06-24T12:15:00Z,12.2266705954
2022-06-13T03:30:00Z,2.2768436858
2022-06-21T06:00:00Z,13.8645262919
2022-08-05T20:45:00Z,2.5508548665
2022-06-12T05:30:00Z,2.43245849
2022-07-24T01:30:00Z,2.19651086
2022-08-06T15:15:00Z,3.9843497924999998
2022-08-09T13:15:00Z,9.8054454915
2022-06-20T14:30:00Z,7.2943012492
2022-06-21T01:00:00Z,1.9353471848
2022-07-21T21:45:00Z,2.5640847443
2022-06-08T08:45:00Z,9.721771755
2022-08-04T01:30:00Z,4.0356689209
2022-06-12T16:00:00Z,2.4114328634
2022-07-09T20:45:00Z,2.1511062337
2022-06-27T11:15:00Z,11.4253045776
2022-06-16T14:30:00Z,12.0434333089
2022-07-24T00:45:00Z,2.3791095378
2022-08-03T16:15:00Z,4.1752460916
2022-06-29T09:15:00Z,11.266764974
2022-07-15T22:30:00Z,3.0100645014
2022-08-14T17:30:00Z,2.2598055672
2022-07-10T08:00:00Z,1.9371663513000001
2022-07-27T05:15:00Z,8.1365210429
2022-07-12T18:00:00Z,2.710687902
2022-08-08T04:00:00Z,3.9781423971
2022-07-18T11:00:00Z,12.4013795207
2022-07-09T22:15:00Z,2.4474457682
2022-08-08T13:30:00Z,12.3338543294
2022-07-13T20:45:00Z,2.9834507874
2022-07-12T09:00:00Z,9.9377858541
2022-07-19T15:45:00Z,12.9412198812
2022-06-10T18:30:00Z,2.3263500808
2022-06-14T05:45:00Z,13.6142366496
2022-08-09T21:00:00Z,2.4060791289
2022-07-19T09:30:00Z,16.2665585286
2022-07-12T04:15:00Z,3.0989414388
2022-07-02T14:45:00Z,2.0581130046
2022-08-06T21:30:00Z,2.4563139648
2022-07-07T18:15:00Z,2.3742472738
2022-08-05T19:00:00Z,2.6623494141
2022-07-22T13:15:00Z,10.9329134837
2022-06-15T01:30:00Z,2.0484942301
2022-06-19T11:30:00Z,2.040783433
2022-06-22T22:30:00Z,2.0107102946
2022-07-26T09:30:00Z,8.205777183
2022-07-28T22:15:00Z,2.6793906189000003
2022-07-17T00:30:00Z,3.6855908813
2022-08-10T18:45:00Z,2.6446267174
2022-08-06T02:15:00Z,2.5827122976
2022-07-16T01:15:00Z,3.437397275
2022-07-27T06:30:00Z,9.617677686
2022-07-06T20:30:00Z,2.2977569499
2022-07-15T00:30:00Z,2.8807556033
2022-06-11T11:45:00Z,2.119365271
2022-08-07T09:45:00Z,3.1932207031
2022-06-11T17:15:00Z,2.3984801024999998
2022-07-30T10:15:00Z,3.1778302176
2022-06-16T10:15:00Z,24.0829899089
2022-06-19T11:00:00Z,1.9300496721
2022-07-07T06:45:00Z,10.0326199036
2022-06-21T02:45:00Z,2.4822007409
2022-06-26T08:30:00Z,2.3516210368
2022-06-14T11:30:00Z,9.2434978448
2022-06-19T21:00:00Z,2.1708354451
2022-08-10T08:45:00Z,22.0180948893
2022-07-22T12:00:00Z,12.1595678182
2022-07-25T16:15:00Z,7.1534996296
2022-07-08T19:00:00Z,2.575503776
2022-06-15T18:15:00Z,7.5226744303
2022-07-08T02:00:00Z,2.1653362467
2022-07-04T21:15:00Z,2.2626671858
2022-06-20T08:45:00Z,11.9967783407
2022-07-25T12:45:00Z,23.7472595994
2022-06-18T17:15:00Z,2.2746193153
2022-07-17T10:15:00Z,4.8733106771
2022-07-08T00:15:00Z,2.1832501383
2022-06-22T04:30:00Z,6.0255946737
2022-06-09T06:15:00Z,13.4828587127
2022-08-11T01:30:00Z,2.309715095
2022-08-09T00:15:00Z,2.0796813477
2022-08-09T21:30:00Z,2.1531787842
2022-06-26T04:15:00Z,2.1669590678
2022-07-06T13:00:00Z,33.5207071228
2022-07-28T16:00:00Z,2.5436258061
2022-07-08T09:45:00Z,11.1217922953
2022-07-23T23:15:00Z,2.165015987
2022-07-02T05:45:00Z,2.7152554403
2022-07-06T10:15:00Z,23.4002784668
2022-07-05T09:45:00Z,10.2578556051
2022-06-19T16:45:00Z,2.3139981181
2022-07-05T04:15:00Z,3.7272396678
2022-08-15T05:00:00Z,13.4974921855
2022-06-17T01:30:00Z,2.4328305583
2022-07-28T19:45:00Z,2.7724299479
2022-06-16T17:30:00Z,2.0190514567
2022-06-30T21:15:00Z,3.5261733958
2022-07-01T10:45:00Z,11.0025592841
2022-06-11T12:45:00Z,2.3964622152
2022-07-17T21:30:00Z,3.2272444453
2022-08-10T01:15:00Z,2.6419399452
2022-07-17T09:00:00Z,4.6536
2022-07-24T21:15:00Z,2.2564078159
2022-06-08T09:30:00Z,9.8582916056
2022-06-12T09:30:00Z,2.2632496419
2022-06-10T15:00:00Z,15.9739386658
2022-07-29T03:45:00Z,2.4116304525
2022-07-16T03:00:00Z,3.2873999146
2022-07-03T15:15:00Z,2.1579315491
2022-07-04T11:30:00Z,10.8740916402
2022-07-08T07:15:00Z,23.1935775696
2022-06-13T18:15:00Z,1.2612928304
2022-08-04T05:15:00Z,7.0387720274
2022-07-18T07:00:00Z,10.8833085876
2022-07-21T11:45:00Z,10.8889485284
2022-07-23T12:45:00Z,2.816685789
2022-06-15T01:15:00Z,2.2648303954999998
2022-08-14T03:15:00Z,2.5497446626
2022-08-03T15:00:00Z,10.1881776611
2022-06-09T17:30:00Z,2.0980838257
2022-07-31T00:00:00Z,2.3715203478999998
2022-06-18T04:30:00Z,1.9359865133
2022-06-28T15:00:00Z,5.6786466001
2022-07-19T04:00:00Z,8.0550003054
2022-07-29T16:15:00Z,2.3197527424
2022-07-21T03:15:00Z,4.9971252631
2022-08-15T04:45:00Z,13.6085923338
2022-07-22T06:30:00Z,9.3986555705
2022-08-02T16:30:00Z,2.3952709696
2022-08-08T11:30:00Z,22.3371491078
2022-08-07T06:45:00Z,2.4408806152
2022-08-11T01:15:00Z,2.8925343723
2022-06-27T07:45:00Z,9.4166788595
2022-07-19T03:30:00Z,6.5860761635
2022-08-15T18:15:00Z,5.2089623047
2022-08-13T16:15:00Z,2.5972592268
2022-08-14T04:45:00Z,2.5732563098
2022-08-09T00:30:00Z,2.2422107747
2022-07-19T12:15:00Z,16.2394953532
2022-07-09T01:15:00Z,2.2852194173
2022-08-04T07:00:00Z,6.8113003052
2022-07-01T20:30:00Z,2.8707751694
2022-06-14T00:15:00Z,2.2725385905
2022-06-17T20:00:00Z,2.6242324382
2022-06-27T08:45:00Z,9.923920709
2022-08-10T11:15:00Z,19.5857253906
2022-07-09T02:15:00Z,2.2949514404
2022-06-23T10:15:00Z,15.5313674479
2022-07-24T12:45:00Z,2.6132369548
2022-07-20T19:15:00Z,5.7510099677
2022-08-12T19:00:00Z,3.136830957
2022-07-31T20:00:00Z,2.723799127
2022-07-26T09:45:00Z,7.6934578796
2022-08-05T13:15:00Z,20.2287634043
2022-07-18T10:45:00Z,13.3642730937
2022-08-03T12:45:00Z,8.829438224
2022-07-16T06:30:00Z,4.4675760119
2022-07-30T22:30:00Z,2.4312741364
2022-08-03T04:00:00Z,7.0935421387
2022-07-01T23:30:00Z,2.1795922767
2022-08-13T10:00:00Z,3.2526710938
2022-06-19T09:45:00Z,2.1476104336
2022-07-16T08:15:00Z,3.6889913972
2022-06-24T04:45:00Z,10.6501282654
2022-07-03T21:30:00Z,2.2783964315
2022-06-15T12:00:00Z,11.9858936401
2022-06-29T09:30:00Z,11.3795549479
2022-08-02T23:45:00Z,2.2951413249
2022-07-14T06:45:00Z,24.1357610107
2022-07-12T08:15:00Z,10.1382616292
2022-07-04T17:15:00Z,2.0934315165
2022-06-27T22:00:00Z,2.1660013764
2022-07-13T01:45:00Z,3.2323128133
2022-07-03T18:15:00Z,2.2705690097
2022-07-21T05:00:00Z,12.0563929972
2022-08-14T05:45:00Z,2.4389356506
2022-08-09T17:30:00Z,3.2767739115
2022-06-25T20:45:00Z,2.0932284912
2022-08-02T01:45:00Z,2.2192048761
2022-06-24T07:15:00Z,10.8548548299
2022-07-21T22:45:00Z,2.6885757284
2022-07-07T23:45:00Z,2.3589559733
2022-06-20T12:30:00Z,10.0191874064
2022-08-04T04:30:00Z,9.1114157267
2022-06-29T11:45:00Z,9.6115203003
2022-06-16T08:15:00Z,23.9333984375
2022-07-24T02:15:00Z,2.4558539444000003
2022-08-06T11:45:00Z,3.1709444112
2022-06-10T19:15:00Z,2.7971146619000002
2022-08-12T12:30:00Z,14.9507119792
2022-06-09T04:45:00Z,7.8475061727
2022-07-16T05:15:00Z,2.9349267975
2022-07-27T04:45:00Z,8.0871230103
2022-06-25T21:00:00Z,2.3519825397
2022-07-02T16:15:00Z,3.1673445333
2022-06-16T01:30:00Z,2.5120200448
2022-06-22T11:45:00Z,12.3555767863
2022-06-10T00:00:00Z,2.3375350777
2022-06-08T17:30:00Z,2.0353822842
2022-06-21T00:15:00Z,1.9886424771
2022-06-10T08:45:00Z,9.9630650706
2022-08-09T11:45:00Z,10.6570269775
2022-08-02T03:00:00Z,2.0520483146
2022-07-15T19:30:00Z,3.7050688279
2022-07-15T01:30:00Z,3.298993482
2022-06-24T09:00:00Z,12.6407473979
2022-07-01T09:45:00Z,11.8527569173
2022-07-10T15:45:00Z,2.0551259113
2022-06-09T14:00:00Z,9.3817420797
2022-06-22T00:45:00Z,1.9526019531
2022-07-13T22:30:00Z,3.0066056597
2022-07-23T06:00:00Z,2.0862280358
2022-06-13T15:15:00Z,6.7773681976999995
2022-06-18T10:45:00Z,3.1218076823
2022-07-14T13:00:00Z,22.6408296855
2022-07-16T04:45:00Z,2.5930715129
2022-07-03T12:30:00Z,2.581097821
2022-08-11T06:45:00Z,10.7628496181
2022-07-30T14:15:00Z,2.4973735935
2022-08-14T13:45:00Z,4.0223720174
2022-07-20T09:45:00Z,14.3231014974
2022-07-14T18:45:00Z,3.1235200521
2022-07-29T01:45:00Z,2.0787152344
2022-08-01T13:30:00Z,8.5707092773
2022-06-25T06:30:00Z,2.1350512401
2022-08-13T19:30:00Z,3.229022526
2022-07-31T05:30:00Z,1.9344911458
2022-06-29T08:00:00Z,10.3125472473
2022-06-15T10:15:00Z,12.605882373
2022-08-01T03:45:00Z,2.4384623466
2022-08-14T06:15:00Z,2.2583263611
2022-07-24T08:30:00Z,2.6280285807
2022-07-10T17:45:00Z,2.0221444539
2022-08-10T08:30:00Z,21.8917844996
2022-07-28T13:30:00Z,11.1690172288
2022-06-21T21:45:00Z,2.007396114
2022-06-08T06:00:00Z,11.5332900675
2022-07-29T10:45:00Z,9.5981462929
2022-07-15T05:15:00Z,11.2082372355
2022-07-27T13:00:00Z,9.3976529297
2022-07-06T03:30:00Z,5.6128798686
2022-06-16T14:45:00Z,8.112676661
2022-07-04T15:30:00Z,5.2311300598
2022-07-06T01:15:00Z,5.4153556395999995
2022-06-21T00:45:00Z,1.9637869873
2022-06-18T07:15:00Z,2.4667702637
2022-08-07T07:15:00Z,2.4353408651
2022-08-06T15:00:00Z,4.0654087714
2022-06-12T05:45:00Z,1.9212745382
2022-06-25T13:30:00Z,2.5761001139
2022-06-27T09:30:00Z,9.3191225871
2022-07-25T17:45:00Z,6.3966238887
2022-08-02T04:15:00Z,8.1478414033
2022-07-12T00:45:00Z,2.083600688
2022-07-23T08:30:00Z,3.0011656221
2022-07-25T10:45:00Z,23.8758424998
2022-06-30T02:00:00Z,2.3156880452
2022-06-13T22:15:00Z,2.1000478095
2022-06-20T00:15:00Z,2.2603152588
2022-07-02T03:30:00Z,2.365218138
2022-07-20T11:15:00Z,15.680062081500001
2022-06-25T20:15:00Z,2.2651410207
2022-08-05T03:45:00Z,3.4412177440000002
2022-08-14T02:15:00Z,2.5269309448
2022-07-17T10:00:00Z,4.8758261719
2022-06-14T22:15:00Z,2.2629328766
2022-07-28T12:30:00Z,11.6064859956
2022-08-08T04:30:00Z,8.0527135315
2022-07-27T02:30:00Z,2.2786643636
2022-07-23T08:45:00Z,2.7464639974000002
2022-06-22T15:15:00Z,12.7409046468
2022-06-10T06:45:00Z,10.7058745168
2022-07-19T10:30:00Z,15.4917036458
2022-06-20T04:45:00Z,24.0877994812
2022-06-23T00:30:00Z,2.2167809733
2022-08-15T13:00:00Z,15.380154802
2022-07-03T07:00:00Z,2.6427183271
2022-06-18T04:45:00Z,2.1236421509
2022-06-23T08:30:00Z,20.4497267578
2022-06-12T04:00:00Z,1.9620463521
2022-07-07T18:30:00Z,2.2710368368
2022-06-18T16:45:00Z,2.3745395382
2022-08-02T08:45:00Z,14.5320854818
2022-07-19T14:15:00Z,16.9466289876
2022-07-19T05:45:00Z,11.9737089701
2022-07-08T17:00:00Z,2.1040836426
2022-07-20T02:00:00Z,4.4085417379
2022-06-12T11:30:00Z,2.0433298584
2022-08-13T17:15:00Z,2.3459938558
2022-08-08T00:00:00Z,2.7985943326
2022-08-10T14:30:00Z,11.0845641732
2022-07-13T19:00:00Z,6.5484333333
2022-06-23T17:45:00Z,2.0785023417
2022-07-26T22:30:00Z,2.3699912589
2022-08-11T08:45:00Z,12.5409674479
2022-07-30T03:30:00Z,2.0164716902
2022-08-02T13:15:00Z,16.4847400736
2022-06-11T23:00:00Z,2.0788413656
2022-08-09T04:15:00Z,7.3938166203
2022-07-20T12:45:00Z,26.4896803916
2022-07-28T12:15:00Z,11.0618901611
2022-06-18T09:30:00Z,2.8435115885
2022-08-05T05:00:00Z,11.4531554362
2022-07-10T10:00:00Z,1.9714257507
2022-07-23T15:30:00Z,2.3202227004
2022-08-15T11:45:00Z,14.6279049935
2022-07-13T10:15:00Z,14.9500652344
2022-06-16T18:15:00Z,2.4227396077
2022-08-10T13:30:00Z,22.5574480149
2022-06-29T03:30:00Z,2.1501008884
2022-06-21T15:00:00Z,5.4751520121
2022-07-25T05:30:00Z,11.3425335251
2022-06-23T02:45:00Z,1.8981812337
2022-06-21T22:00:00Z,2.1371518636
2022-07-20T03:15:00Z,5.171933433
2022-07-27T08:30:00Z,8.7890945496
2022-06-20T14:15:00Z,10.7217743327
2022-07-28T21:15:00Z,2.399960734
2022-06-23T19:15:00Z,3.6434183268
2022-07-21T14:15:00Z,11.1158367078
2022-06-12T16:45:00Z,2.6429541667
2022-07-04T20:45:00Z,2.218574113
2022-08-11T12:45:00Z,36.7748185804
2022-08-02T04:30:00Z,9.2878694702
2022-07-08T18:15:00Z,2.4719773987
2022-07-20T15:15:00Z,8.4286264486
2022-06-21T18:00:00Z,1.9999344259
2022-06-27T14:00:00Z,10.4412675224
2022-07-18T17:15:00Z,3.6006316488
2022-07-22T17:15:00Z,1.9880716721
2022-08-14T19:30:00Z,2.9449639009
2022-07-05T12:15:00Z,9.2541671238
2022-08-02T06:00:00Z,9.6529113566
2022-07-16T01:30:00Z,3.7408775879
2022-06-20T04:00:00Z,2.0590737569
2022-07-22T09:15:00Z,10.6118538371
2022-06-10T03:00:00Z,1.9856606794
2022-07-10T20:15:00Z,2.2442110554
2022-07-13T01:30:00Z,2.913660328
2022-08-05T23:30:00Z,2.4138669072
2022-06-28T01:00:00Z,2.1527321472
2022-07-06T00:00:00Z,5.4087531250000005
2022-08-07T00:15:00Z,2.2676201509
2022-06-30T06:15:00Z,15.836442454
2022-06-12T13:45:00Z,2.0654148925999998
2022-08-07T18:45:00Z,2.4496256735
2022-07-18T11:30:00Z,11.7602544271
2022-07-13T18:15:00Z,8.7552695638
2022-08-02T18:45:00Z,2.3686182943
2022-07-05T19:15:00Z,6.443839376
2022-08-01T18:15:00Z,2.3378929504
2022-07-11T08:00:00Z,10.155909468
2022-06-09T13:45:00Z,9.1817391378
2022-08-11T13:45:00Z,20.6467626933
2022-08-03T08:00:00Z,7.6660891093
2022-07-29T18:00:00Z,1.9688641989
2022-08-12T00:45:00Z,7.1208493673
2022-06-11T13:00:00Z,2.1630966278
2022-07-11T05:45:00Z,10.7122453786
2022-06-28T02:15:00Z,2.1735080244000002
2022-07-04T03:00:00Z,2.7929872111
2022-08-08T21:15:00Z,2.2761155248
2022-07-05T16:00:00Z,7.7486344018
2022-06-28T23:30:00Z,2.0806234863
2022-07-17T11:15:00Z,4.216903597
2022-07-23T12:15:00Z,2.3448570157
2022-06-15T05:30:00Z,12.5918543559
2022-07-16T20:15:00Z,3.1258831547
2022-08-10T21:45:00Z,2.514068986
2022-07-10T06:00:00Z,1.8294124661
2022-07-07T21:45:00Z,2.1950594727
2022-07-27T01:30:00Z,2.2454450073
2022-06-22T08:45:00Z,13.4184792565
2022-06-28T18:45:00Z,2.2128865167
2022-08-08T05:15:00Z,10.6598606588
2022-06-20T18:00:00Z,1.7640977051000002
2022-06-14T12:30:00Z,12.402970752
2022-07-31T04:30:00Z,2.1804972371
2022-06-12T00:15:00Z,2.1264244466
2022-07-11T08:15:00Z,10.7083190369
2022-07-13T19:30:00Z,6.7101150391
2022-08-06T08:15:00Z,2.7440366611
2022-08-09T06:45:00Z,10.5547306417
2022-06-18T13:15:00Z,2.6558903035
2022-07-21T02:15:00Z,4.9116886997
2022-08-15T13:45:00Z,15.1866349609
2022-08-14T22:15:00Z,2.4895241931
2022-07-02T20:30:00Z,2.2208306234
2022-06-19T15:00:00Z,2.0046607808
2022-08-12T16:00:00Z,2.956585909
2022-07-12T07:00:00Z,11.2840467367
2022-07-22T21:15:00Z,2.1849071859
2022-08-07T20:30:00Z,2.2924296352
2022-06-10T17:15:00Z,2.1030252177
2022-06-30T02:30:00Z,2.1424246195
2022-07-09T18:00:00Z,2.1245525655
2022-07-29T12:00:00Z,10.1544322917
2022-07-14T10:00:00Z,23.8435330937
2022-07-15T10:15:00Z,16.1236322306
2022-08-05T08:15:00Z,11.4924624108
2022-06-12T15:45:00Z,2.3465245993
2022-08-15T07:15:00Z,23.062575812
2022-07-29T22:30:00Z,2.4856587113
2022-08-01T05:00:00Z,13.1271256144
2022-08-14T10:45:00Z,3.3803655711
2022-08-14T17:15:00Z,2.2664827047
2022-08-13T18:15:00Z,2.4751340902
2022-07-26T14:00:00Z,8.1897062146
2022-08-01T22:45:00Z,2.0554280038
2022-06-13T17:15:00Z,1.8444764587
2022-08-13T08:00:00Z,2.6857987305
2022-07-16T00:15:00Z,3.025143246
2022-06-14T21:00:00Z,2.7032273438
2022-07-07T14:15:00Z,20.4518978007
2022-07-26T00:30:00Z,6.6351736308
2022-07-30T17:00:00Z,2.246796254
2022-07-12T20:30:00Z,2.972165908
2022-06-24T17:45:00Z,2.0673847738
2022-07-03T20:45:00Z,2.5604810444
2022-07-27T09:45:00Z,9.1295678385
2022-07-23T21:30:00Z,2.351638655
2022-06-21T06:30:00Z,21.5300117126
2022-07-08T06:15:00Z,22.3923187297
2022-06-18T02:45:00Z,2.3860889567
2022-07-12T11:30:00Z,11.6573623698
2022-08-13T20:00:00Z,2.5511072861
2022-08-02T17:45:00Z,2.2740113546
2022-08-09T04:45:00Z,10.2962226827
2022-06-20T05:15:00Z,23.5775437683
2022-07-21T01:00:00Z,4.1212047201
2022-08-09T19:15:00Z,2.9495854768000003
2022-06-13T05:30:00Z,12.9867445552
2022-07-29T11:15:00Z,9.6980368978
2022-07-10T22:30:00Z,2.2211977865
2022-08-03T04:45:00Z,11.307337671700001
2022-07-13T06:15:00Z,12.233324943
2022-06-11T20:00:00Z,2.7112095591000003
2022-06-18T19:00:00Z,2.4883880657
2022-06-14T17:15:00Z,2.1945919108
2022-08-11T04:30:00Z,8.0961691964
2022-07-16T22:15:00Z,2.9754832914
2022-06-26T16:15:00Z,2.1736339132
2022-06-30T13:45:00Z,13.4311808451
2022-07-12T02:30:00Z,2.5368001983
2022-07-24T15:00:00Z,2.526823641
2022-06-16T22:15:00Z,2.0695569417
2022-08-03T16:30:00Z,4.1590294108
2022-07-23T04:30:00Z,2.1020197633
2022-07-24T01:45:00Z,2.7938846563
2022-07-04T22:30:00Z,2.229118986
2022-07-24T13:30:00Z,2.6646283529
2022-08-15T11:15:00Z,13.8823389913
2022-07-12T12:45:00Z,10.8269592367
2022-08-13T00:45:00Z,2.4487231344
2022-07-31T16:00:00Z,2.430019546
2022-07-21T20:30:00Z,3.1718844163
2022-06-17T05:45:00Z,10.3857645487
2022-08-14T22:00:00Z,2.5156625226
2022-08-09T16:30:00Z,2.7271960954
2022-08-13T16:45:00Z,2.4968234274
2022-07-25T11:15:00Z,22.1463204285
2022-06-25T22:30:00Z,2.0781056961
2022-06-10T07:00:00Z,9.8297074422
2022-08-05T07:15:00Z,8.3495134684
2022-08-11T12:15:00Z,37.2514646159
2022-07-09T20:15:00Z,2.193725647
2022-07-17T21:45:00Z,2.9166091423
2022-08-13T15:00:00Z,2.7375371501
2022-06-30T01:15:00Z,2.2190004313
2022-07-02T22:15:00Z,2.2753876465
2022-07-06T03:45:00Z,5.4609356953
2022-08-07T17:45:00Z,2.2310675334
2022-07-03T17:30:00Z,2.1813875901
2022-07-20T18:30:00Z,4.6184849138
2022-06-15T17:15:00Z,8.9423908732
2022-06-28T17:30:00Z,2.2768104614
2022-08-15T17:00:00Z,4.7161772461
2022-06-29T11:00:00Z,11.5525528017
2022-07-30T09:30:00Z,2.9749974202000002
2022-07-15T15:00:00Z,5.8861179423
2022-08-04T15:45:00Z,4.77475578
2022-08-12T13:45:00Z,14.1085676025
2022-08-11T08:30:00Z,12.7606580404
2022-07-30T03:00:00Z,1.9993803792
2022-08-03T06:00:00Z,8.7861609985
2022-07-12T14:45:00Z,5.7419590332
2022-06-17T08:45:00Z,24.7981071615
2022-08-09T07:30:00Z,11.2846009196
2022-07-13T12:45:00Z,12.919518503799999
2022-06-14T10:15:00Z,8.8381664551
2022-07-09T12:15:00Z,2.2320917643
2022-07-02T21:30:00Z,2.3230749593
2022-07-19T14:30:00Z,16.3487012492
2022-08-09T09:30:00Z,10.8858467448
2022-08-02T04:00:00Z,2.5796021707
2022-08-08T15:45:00Z,3.2414644328
2022-07-18T14:00:00Z,14.5509915263
2022-06-27T12:30:00Z,10.4476044838
2022-06-19T05:00:00Z,1.8570386871000002
2022-07-03T20:15:00Z,2.4058221119
2022-08-08T07:15:00Z,10.4279679443
2022-07-24T05:15:00Z,1.9546432454
2022-07-17T01:15:00Z,3.0269394024
2022-07-13T16:15:00Z,10.980163562
2022-08-05T10:45:00Z,20.9320918457
2022-07-22T19:00:00Z,2.3791743164
2022-07-26T22:45:00Z,2.4631672913
2022-07-09T00:45:00Z,2.2152899821
2022-08-10T00:00:00Z,2.1913651855
2022-06-26T15:30:00Z,2.2459419902
2022-08-09T14:00:00Z,9.2693212891
2022-07-24T08:45:00Z,2.9256404903
2022-07-09T21:30:00Z,2.1355780111
2022-06-16T02:00:00Z,2.0297517595
2022-07-30T16:30:00Z,2.0413683817
2022-06-30T17:30:00Z,3.3011502896
2022-08-09T08:30:00Z,10.4067533203
2022-08-12T19:45:00Z,2.8879800502
2022-07-24T15:45:00Z,2.6752772746
2022-06-08T22:45:00Z,1.9862017253
2022-06-22T21:45:00Z,3.8049705322
2022-07-24T07:30:00Z,2.2574296224
2022-07-08T05:15:00Z,10.5384299032
2022-06-20T07:30:00Z,13.699904718
2022-08-01T02:30:00Z,1.9854892620000002
2022-07-01T22:30:00Z,1.9868527507
2022-07-06T10:00:00Z,23.8816419046
2022-06-09T00:15:00Z,2.010238265
2022-08-02T14:45:00Z,11.7574762695
2022-06-13T17:00:00Z,2.313179484
2022-07-21T18:15:00Z,2.7411547892
2022-06-28T21:45:00Z,2.4444701391
2022-07-02T07:00:00Z,3.2209640019
2022-08-02T22:00:00Z,2.3171640299
2022-06-16T08:30:00Z,24.4968116536
2022-06-19T07:45:00Z,1.9597596018
2022-07-30T20:00:00Z,2.4055414096
2022-06-15T13:45:00Z,12.8681542826
2022-07-15T03:00:00Z,2.8909461859
2022-06-28T19:15:00Z,2.3288432112
2022-08-14T01:45:00Z,2.6349732773
2022-07-27T13:30:00Z,11.1753855794
2022-07-16T13:45:00Z,4.0800828837
2022-07-12T23:30:00Z,3.1673371051
2022-06-21T08:30:00Z,32.1571137359
2022-06-16T20:15:00Z,2.7106557533
2022-08-01T00:45:00Z,2.1806802612
2022-08-06T22:00:00Z,2.5251743801
2022-06-30T20:45:00Z,3.3367533323
2022-07-14T11:45:00Z,22.4652409578
2022-07-25T19:00:00Z,6.3963373779
2022-07-11T23:45:00Z,2.1379503027
2022-06-12T19:15:00Z,2.2655066676
2022-07-11T21:45:00Z,2.2584801534
2022-06-18T15:30:00Z,2.3769296326
2022-06-28T00:15:00Z,2.0260025208
2022-08-13T12:30:00Z,2.8760750224000002
2022-07-12T06:45:00Z,11.6854555461
2022-07-31T17:45:00Z,2.5987221232
2022-08-02T08:15:00Z,11.1325155273
2022-06-08T23:15:00Z,1.9184116943
2022-08-11T11:45:00Z,25.0053136068
2022-06-30T18:00:00Z,3.5947088353
2022-06-18T00:00:00Z,2.0954261213
2022-06-14T10:30:00Z,7.0973769307
2022-08-14T02:45:00Z,2.4713946144
2022-08-01T17:30:00Z,2.2162913127
2022-07-08T06:30:00Z,22.260492334
2022-07-12T00:15:00Z,2.0361542084
2022-06-24T14:15:00Z,8.2061270182
2022-06-23T20:45:00Z,2.7037227975
2022-07-26T06:30:00Z,9.2353742981
2022-07-31T22:30:00Z,2.5150919169
